Country_Name;Country_Code;Region;Income_Group;Year;Internet_Users;GDP_Per_Capita;Electricity_Access;Electricity_Access_Rural;Electricity_Access_Urban;Broadband_Subscriptions;Life_Expectancy;Sec_Edu_Duration;Literacy_Female;Literacy_Male;Literacy_Total;Pop_0_14;Pop_15_64;Pop_65_Above;Pop_Female;Pop_Male;Pop_Total;Pop_Rural;Pop_Urban;Secondary_Education
Bahrain;BHR;Middle East & North Africa;High income;2018;98,6447;51993,13078;100.0;100.0;100.0;843,442;79857;6;7,7358E+15;8,54795E+15;;198433119,6;773842993,5;277238869,1;371431433,1;628568566,9;1,503091;0,010713;89287;6
Bahrain;BHR;Middle East & North Africa;High income;2019;99,7015;56599,52144;100.0;100.0;100.0;949,013;80019;6;7,7358E+15;8,54795E+15;;201004529,6;76895078,69;300446835,3;375173911,3;624826088,7;1,483756;0,010606;89394;6
Bahrain;BHR;Middle East & North Africa;High income;2020;99,671;53436,0317;100.0;100.0;100.0;1018,24;79174;6;7,7358E+15;8,54795E+15;;198945840,3;768265235;327889246,5;376894793,7;623105206,3;1,472204;0,010494;89506;6
Bahrain;BHR;Middle East & North Africa;High income;2021;100;54954,67579;100.0;100.0;100.0;1650,58;78,76;6;7,7358E+15;8,54795E+15;;192911533,7;772446860;346416063,5;379995125,7;620004874,3;1,504365;0,010378;89622;6
Bahrain;BHR;Middle East & North Africa;High income;2022;100;61562,14148;100.0;100.0;100.0;1800,26;79246;6;96;99;98;190789580,9;774220895,4;349895236,8;380271256,2;619728743,8;1,524693;0,010257;89743;6
Bangladesh;BGD;South Asia;Lower middle income;2012;5;3434,278151;65.5;53.8;90.6;38,7219;69554;7;54;62;58;330265015,7;624844425,6;448905587,4;504569404,4;495430595,6;155,070101;0,068007;31993;7
Bangladesh;BGD;South Asia;Lower middle income;2013;6,63;3691,104311;61.5;48.6;88.0;97,4448;69565;7;58;64;61;324236999,1;629494570,2;462684307,3;505484078,2;494515921,8;156,532141;0,067238;32762;7
Bangladesh;BGD;South Asia;Lower middle income;2014;11,9;3972,506477;62.4;48.1;90.7;195,814;69986;7;58;64;61;318063072,5;634371252,2;475656753,1;50639892,67;49360107,33;157,964929;0,066465;33535;7
Bangladesh;BGD;South Asia;Lower middle income;2015;12,9;4212,235781;74.0;63.8;93.6;306,992;70491;7;62;68;65;311823407,7;639150578,1;490260142,2;507300234;492699766;159,383179;0,065692;34308;7
Bangladesh;BGD;South Asia;Lower middle income;2016;18,1;4579,132287;75.9;66.1;94.0;409,944;71,09;7;70;76;73;305660498,8;643617117,8;507223834,3;508173267,9;491826732,1;160,811932;0,064917;35083;7
Bangladesh;BGD;South Asia;Lower middle income;2017;21,5;4882,606926;88.0;81.6;99.5;450,131;71788;7;70;76;73;300763108;646648001,5;525888905,1;508442166,8;491557833,2;162,186147;0,064142;35858;7
Bangladesh;BGD;South Asia;Lower middle income;2018;25,6;5490,158819;86.9;81.3;96.6;492,462;72567;7;71;77;74;297445382,1;647973177,7;545814402,3;508136122,5;491863877,5;163,523103;0,063368;36632;7
Bangladesh;BGD;South Asia;Lower middle income;2019;30,4;6047,124015;92.2;88.9;97.8;490,289;72806;7;72;77;75;294761618,5;648612797,8;566255837,1;507848605,4;492151394,6;164,913055;0,062595;37405;7
Bangladesh;BGD;South Asia;Lower middle income;2020;36,1091;6640,584373;96.2;95.2;97.8;604,506;71968;7;72;78;75;292584546,9;649064095,3;5835135,78;507637685,5;492362314,5;166,298024;0,061823;38177;7
Bangladesh;BGD;South Asia;Lower middle income;2021;38,9174;7441,06914;99.0;98.5;99.7;664,247;72381;7;74;79;76;290745008;649516858,7;597381333,1;50749788,31;49250211,69;167,658854;0,061054;38946;7
Bangladesh;BGD;South Asia;Lower middle income;2022;41,6152;8450,549025;99.4;99.3;100.0;717,02;73698;7;7,7358E+15;8,54795E+15;;287700900,3;650947523,2;613515765,2;507633821,1;492366178,9;169,384897;0,060289;39711;7
Barbados;BRB;Latin America & Caribbean;High income;2012;71,2;17936,99373;100.0;100.0;100.0;2415,13;76099;5;7,7358E+15;8,54795E+15;;198730760,6;679879034,1;121390205,4;52184243,4;47815756,6;0,276938;0,068447;31553;5
Barbados;BRB;Latin America & Caribbean;High income;2013;71,8;18004,66912;100.0;100.0;100.0;2441,72;76275;5;7,7358E+15;8,54795E+15;;196735274,5;67957430,72;123690418,3;52163938,56;47836061,44;0,277665;0,068571;31429;5
Barbados;BRB;Latin America & Caribbean;High income;2014;71,9;17752,51772;100.0;100.0;100.0;2792,55;76476;5;7,7358E+15;8,54795E+15;;194463405,5;679205526,9;126331067,6;521447971,6;478552028,4;0,278348;0,068672;31328;5
Barbados;BRB;Latin America & Caribbean;High income;2015;72;17804,749;100.0;100.0;100.0;2805,44;76,65;5;7,7358E+15;8,54795E+15;;19184200,15;678941897,6;129216100,9;521251657,8;478748342,2;0,27899;0,068751;31249;5
Barbados;BRB;Latin America & Caribbean;High income;2016;72,2;18013,67344;100.0;100.0;100.0;3107,57;76815;5;7,7358E+15;8,54795E+15;;189089673,5;67887946,07;132030865,8;521071399,2;478928600,8;0,279598;0,068807;31193;5
Barbados;BRB;Latin America & Caribbean;High income;2017;72,3;17898,89946;100.0;100.0;100.0;3188,77;76936;5;7,7358E+15;8,54795E+15;;186586049,2;678255422,6;135158528,2;520896167;479103833;0,280171;0,068841;31159;5
Barbados;BRB;Latin America & Caribbean;High income;2018;72,4;18551,16865;100.0;100.0;100.0;3182,63;77067;5;7,7358E+15;8,54795E+15;;184394598,7;676793351,2;138812050,1;520726016,2;479273983,8;0,280711;0,068853;31147;5
Barbados;BRB;Latin America & Caribbean;High income;2019;72,6;18760,37001;100.0;100.0;100.0;3798,02;77257;5;7,7358E+15;8,54795E+15;;182400896,1;674642390,4;142956713,5;520570256,1;479429743,9;0,281207;0,068842;31158;5
Barbados;BRB;Latin America & Caribbean;High income;2020;72,6766;15824,49107;100.0;100.0;100.0;4543,87;77393;5;7,7358E+15;8,54795E+15;;180613635,9;67167676,02;147709603,9;520399578,3;479600421,7;0,281698;0,068809;31191;5
Barbados;BRB;Latin America & Caribbean;High income;2021;74,8596;15683,88471;100.0;100.0;100.0;3635,13;77571;5;7,7358E+15;8,54795E+15;;179002752,1;668376180,5;152621067,4;520260715,2;479739284,8;0,282147;0,068754;31246;5
Barbados;BRB;Latin America & Caribbean;High income;2022;76,2053;19786,36152;100.0;100.0;100.0;3748,43;77706;5;7,7358E+15;8,54795E+15;;177254018,5;665758116,7;156987864,7;520358320,6;479641679,4;0,282318;0,068676;31324;5
Belarus;BLR;Europe & Central Asia;Upper middle income;2012;46,91;18114,75086;95.6;89.7;97.5;2675,5;7,19659E+14;7;7,7358E+15;8,54795E+15;;15269320,71;709909034,3;137397758,5;53533591,66;46466408,34;9,446836;0,024303;75697;7
Belarus;BLR;Europe & Central Asia;Upper middle income;2013;54,17;19014,05297;96.2;90.7;97.9;2943,48;7,24707E+14;7;7,7358E+15;8,54795E+15;;155795955,7;705764717,7;138439326,6;535244301,5;464755698,5;9,443211;0,023801;76199;7
Belarus;BLR;Europe & Central Asia;Upper middle income;2014;59,0163;19037,82095;96.8;91.9;98.3;2833,77;7,29707E+14;7;7,7358E+15;8,54795E+15;;15874273,54;700684624,7;140572639,9;535034332,3;464965667,7;9,448515;0,023307;76693;7
Belarus;BLR;Europe & Central Asia;Upper middle income;2015;62,2304;18133,56963;97.4;93.1;98.6;3060,41;7,36244E+14;7;7,7358E+15;8,54795E+15;;161689483;695172848,6;143137668,5;534728026,8;465271973,2;9,461076;0,022819;77181;7
Belarus;BLR;Europe & Central Asia;Upper middle income;2016;71,113;17832,47789;98.0;94.7;99.0;3229,3;7,38268E+14;7;7,7358E+15;8,54795E+15;;164679233,9;689918011,4;145402754,7;534395024;465604976;9,469379;0,022339;77661;7
Belarus;BLR;Europe & Central Asia;Upper middle income;2017;74,4364;18413,71274;98.7;96.6;99.3;3331,25;7,41293E+14;7;7,7358E+15;8,54795E+15;;167137340,2;684886180,3;14797647,95;534185942,8;465814057,2;9,458989;0,021866;78134;7
Belarus;BLR;Europe & Central Asia;Upper middle income;2018;79,1299;20026,03067;99.3;98.2;99.7;3377,12;7,41756E+14;7;7,7358E+15;8,54795E+15;;168691642,5;68079682,44;150511533,1;533986966,9;466013033,1;9,438785;0,021405;78595;7
Belarus;BLR;Europe & Central Asia;Upper middle income;2019;82,7892;22301,57669;100.0;100.0;100.0;3407,24;7,42268E+14;7;100;100;100;169734318,6;676546230,9;153719450,4;533808351,9;466191648,1;9,419758;0,020956;79044;7
Belarus;BLR;Europe & Central Asia;Upper middle income;2020;85,0879;24872,3399;100.0;100.0;100.0;3481,52;7,24572E+14;7;7,7358E+15;8,54795E+15;;170467976,3;672194165,6;157337858,1;533865457,9;466134542,1;9,379952;0,020517;79483;7
Belarus;BLR;Europe & Central Asia;Upper middle income;2021;86,8884;27611,18011;100.0;100.0;100.0;3500,98;7,23707E+14;7;7,7358E+15;8,54795E+15;;170730697,6;668571610,8;160697691,6;534030001,6;465969998,4;9,302585;;79,91;7
Belarus;BLR;Europe & Central Asia;Upper middle income;2022;89,5073;28429,49488;100.0;100.0;100.0;3406,72;7,31115E+14;7;7,7358E+15;8,54795E+15;;16959852,89;665333622,1;165067849;534040223,1;465959776,9;9,228071;0,019674;80326;7
Belgium;BEL;Europe & Central Asia;High income;2012;80,72;42483,52507;100.0;100.0;100.0;3323,88;8,03854E+14;6;7,7358E+15;8,54795E+15;;169817145,5;655288562,2;174894292,3;50871085,69;49128914,31;11,106932;0,002256;97744;6
Belgium;BEL;Europe & Central Asia;High income;2013;82,1702;43864,12042;100.0;100.0;100.0;3430,85;8,05878E+14;6;7,7358E+15;8,54795E+15;;16988535,95;652910824,1;177203816,5;508627654;491372346;11,159407;0,002211;97789;6
Belgium;BEL;Europe & Central Asia;High income;2014;85,0012;45147,64295;100.0;100.0;100.0;3578,2;8,12878E+14;6;7,7358E+15;8,54795E+15;;169983431,9;650395058,3;179621509,8;508526493,7;491473506,3;11,209057;0,002167;97833;6
Belgium;BEL;Europe & Central Asia;High income;2015;85,0529;46071,91489;100.0;100.0;100.0;3654,92;8,09927E+14;6;7,7358E+15;8,54795E+15;;169932652,6;648430252,8;181637094,7;508018565,1;491981434,9;11,274196;0,002124;97876;6
Belgium;BEL;Europe & Central Asia;High income;2016;86,5165;48414,55181;100.0;100.0;100.0;3768,13;8,1439E+14;6;7,7358E+15;8,54795E+15;;169825718,1;646607620,1;18356666,18;507625543,8;492374456,2;11,331422;0,002081;97919;6
Belgium;BEL;Europe & Central Asia;High income;2017;87,6797;50256,06318;100.0;100.0;100.0;3849,11;8,14927E+14;6;7,7358E+15;8,54795E+15;;169724637,4;644426328,3;18584903,43;507543919,2;492456080,8;11,375158;0,002039;97961;6
Belgium;BEL;Europe & Central Asia;High income;2018;88,6473;52466,73308;100.0;100.0;100.0;3940,07;8,15951E+14;6;7,7358E+15;8,54795E+15;;169466264,7;642447525,3;188086210;507345427,8;492654572,2;11,427054;0,001999;98001;6
Belgium;BEL;Europe & Central Asia;High income;2019;90,2754;56712,46957;100.0;100.0;100.0;3995,18;8,19951E+14;6;7,7358E+15;8,54795E+15;;168907407,8;640794211,4;19029838,08;507080559,1;492919440,9;11,48898;0,001959;98041;6
Belgium;BEL;Europe & Central Asia;High income;2020;91,5264;56120,09584;100.0;100.0;100.0;4102,4;8,06951E+14;6;7,7358E+15;8,54795E+15;;168003901,5;639755896,5;19224020,19;506786506,1;493213493,9;11,538604;192100000;98079;6
Belgium;BEL;Europe & Central Asia;High income;2021;92,7887;61873,96496;100.0;100.0;100.0;4302,18;8,17902E+13;6;7,7358E+15;8,54795E+15;;166827638,8;638651840,7;194520520,5;506905114,3;493094885,7;11,586195;0,001883;98117;6
Belgium;BEL;Europe & Central Asia;High income;2022;94,0078;69456,86982;100.0;100.0;100.0;4356,57;8,16976E+14;6;7,7358E+15;8,54795E+15;;165296792,1;637031280,3;197671927,6;507155410,4;492844589,6;11,68021;184700000;98153;6
Belize;BLZ;Latin America & Caribbean;Upper middle income;2012;31;9266,091461;90.9;85.7;97.2;298,223;73245;6;7,7358E+15;8,54795E+15;;339833260,6;6203986,675;39768071,91;49823571,98;50176428,02;0,334414;0,054754;45246;6
Belize;BLZ;Latin America & Caribbean;Upper middle income;2013;33,6;9514,403543;91.1;85.9;97.4;289,79;73666;6;7,7358E+15;8,54795E+15;;332557145,7;627488459,6;399543947,1;497813398,3;502186601,7;0,341627;0,054718;45282;6
Belize;BLZ;Latin America & Caribbean;Upper middle income;2014;38,7;9489,946832;91.5;86.4;97.6;283,73;73311;6;7,7358E+15;8,54795E+15;;325414669,4;634305612,3;402797182,8;497443554,7;502556445,3;0,348923;0,054665;45335;6
Belize;BLZ;Latin America & Caribbean;Upper middle income;2015;41,59;9538,190541;91.8;87.6;96.9;487,718;73187;6;9,16316E+14;9,01563E+14;90,91603851;318369334,3;640869636;407610297,1;497091204;502908796;0,356333;0,054594;45406;6
Belize;BLZ;Latin America & Caribbean;Upper middle income;2016;44,5757;9401,53294;93.3;89.4;97.9;503,804;73399;6;7,7358E+15;8,54795E+15;;311017123,4;647671405,7;41311470,91;496379265,4;503620734,6;0,364705;0,054505;45495;6
Belize;BLZ;Latin America & Caribbean;Upper middle income;2017;47,0826;9121,747164;94.2;90.9;98.0;509,268;73562;6;7,7358E+15;8,54795E+15;;304189559,8;6538666,109;419438292,7;495689990,1;504310009,9;0,373202;0,054399;45601;6
Belize;BLZ;Latin America & Caribbean;Upper middle income;2018;49,8;9527,70914;91.7;86.5;97.9;648,509;73703;6;7,7358E+15;8,54795E+15;;298919196,8;658339174,2;427416290;495653912;504346088;0,380226;0,054276;45724;6
Belize;BLZ;Latin America & Caribbean;Upper middle income;2019;53,3;10531,32344;92.7;87.8;98.5;767,179;73931;6;7,7358E+15;8,54795E+15;;294165672,1;662083023,9;437513040,1;496086339;503913661;0,385829;0,054134;45866;6
Belize;BLZ;Latin America & Caribbean;Upper middle income;2020;57,0987;9618,016435;96.8;95.5;98.3;921,159;72854;6;7,7358E+15;8,54795E+15;;288946205,5;666198410,2;448553842,5;496526454;503473546;0,390812;0,053975;46025;6
Belize;BLZ;Latin America & Caribbean;Upper middle income;2021;65,0198;11677,46101;97.7;97.1;98.4;910,595;70,47;6;7,7358E+15;8,54795E+15;;283162997,5;670852024,7;459849777,3;496890073,8;503109926,2;0,395346;0,053799;46201;6
Belize;BLZ;Latin America & Caribbean;Upper middle income;2022;70,354;13465,98071;98.6;97.1;98.4;975,386;70962;6;7,7358E+15;8,54795E+15;;276108488,8;676808207,9;470833033,3;496159986,9;503840013,1;0,402733;0,053604;46396;6
Benin;BEN;Sub-Saharan Africa;Lower middle income;2012;4,5;2346,084162;38.4;2025-06-14 00:00:00;68.6;40,1639;58716;7;2,20939E+13;4,49603E+14;32,94881821;436547820,3;532872357,7;305798219,7;501401133;498598867;10,397657;0,055875;44125;7
Benin;BEN;Sub-Saharan Africa;Lower middle income;2013;4,9;2511,653096;34.7;2025-04-13 00:00:00;61.0;39,6654;58965;7;7,7358E+15;8,54795E+15;;435668506,8;533802257,7;3052923,551;501029337,1;498970662,9;10,708834;0,055358;44642;7
Benin;BEN;Sub-Saharan Africa;Lower middle income;2014;6;2670,415614;34.1;2025-02-16 00:00:00;55.8;41,1777;59125;7;7,7358E+15;8,54795E+15;;434826788,6;534710165,8;304630456,4;500676110,4;499323889,6;11,030004;0,054834;45166;7
Benin;BEN;Sub-Saharan Africa;Lower middle income;2015;11,255;2725,337248;2025-06-29 00:00:00;2025-01-11 00:00:00;51.7;64,4882;59377;7;7,7358E+15;8,54795E+15;;43397891,38;535644826,2;303762600,1;500348174,6;499651825,4;11,360681;0,054305;45695;7
Benin;BEN;Sub-Saharan Africa;Lower middle income;2016;14,5;2842,024626;37.0;2025-02-15 00:00:00;62.5;19,0616;59539;7;7,7358E+15;8,54795E+15;;433119392,2;536566169,1;303144387,8;500045264,8;499954735,2;11,697842;0,053771;46229;7
Benin;BEN;Sub-Saharan Africa;Lower middle income;2017;18,7;2885,89384;34.5;2025-02-17 00:00:00;54.2;23,767;59856;7;2,85499E+14;5,10525E+14;38,87120819;432080154,3;537641385,5;302784602,4;49977420,69;50022579,31;12,03978;0,053232;46768;7
Benin;BEN;Sub-Saharan Africa;Lower middle income;2018;19;2965,306281;39.0;2025-03-16 00:00:00;64.3;21,8309;60,14;7;7,7358E+15;8,54795E+15;;430653989,2;539063205,6;302828051,9;499524643,9;500475356,1;12,383347;0,052688;47312;7
Benin;BEN;Sub-Saharan Africa;Lower middle income;2019;20,5;3148,979696;40.0;2025-09-16 00:00:00;65.2;19,9855;60454;7;7,7358E+15;8,54795E+15;;428769823,9;540897463,7;303327124,6;499299075,1;500700924,9;12,726755;0,052139;47861;7
Benin;BEN;Sub-Saharan Africa;Lower middle income;2020;22,1206;3244,587728;41.0;2025-04-17 00:00:00;66.1;22,9385;60088;7;7,7358E+15;8,54795E+15;;426531783,9;543068570,9;30399645,18;499124609,6;500875390,4;13,070169;0,051585;48415;7
Benin;BEN;Sub-Saharan Africa;Lower middle income;2021;30,7419;3464,288629;42.0;18.0;67.0;15,4167;59821;7;3,31345E+14;5,64601E+14;43,8341713;423988645,1;545541005,7;304703492;498958729,2;50104127,08;13,413417;0,051028;48972;7
Benin;BEN;Sub-Saharan Africa;Lower middle income;2022;33,7602;3844,164934;56.5;45.5;71.1;15,3072;59954;7;3,64E+14;5,79E+14;47,09999847;421206314,9;548168372,8;306253123,1;498785711,7;501214288,3;13,759501;0,050466;49534;7
Bermuda;BMU;North America;High income;2013;95,3;71519,63985;100.0;100.0;100.0;6307,61;79992;7;7,7358E+15;8,54795E+15;;16129362,08;688415770,7;150290608,5;504192031,2;495807968,8;0,063574;0;100;7
Bermuda;BMU;North America;High income;2014;96,8;71988,53836;100.0;100.0;100.0;5466,95;79518;7;7,7358E+15;8,54795E+15;;156936202,4;687245195,1;155818602,5;503974562,8;496025437,2;0,063529;0;100;7
Bermuda;BMU;North America;High income;2015;98,3236;75943,4643;100.0;100.0;100.0;4727,09;80918;7;7,7358E+15;8,54795E+15;;153048602,7;685882436,4;161068960,9;503679309,2;496320690,8;0,063464;0;100;7
Bermuda;BMU;North America;High income;2016;98;80412,18349;100.0;100.0;100.0;3592,96;80608;7;7,7358E+15;8,54795E+15;;150610337,5;682931826,6;166457835,9;503774685,2;496225314,8;0,063449;0;100;7
Bermuda;BMU;North America;High income;2017;98,37;85680,97019;100.0;100.0;100.0;3587,4;82351;7;7,7358E+15;8,54795E+15;;149224973,9;679113222,2;1716618,039;504632032,6;495367967,4;0,063578;0;100;7
Bhutan;BTN;South Asia;Lower middle income;2012;15,6;8577,407319;91.5;86.9;99.6;233,744;69326;6;45;66;55;282989406,5;663908560,1;531020334,5;462012045,5;537987954,5;0,717279;0,063629;36371;6
Bhutan;BTN;South Asia;Lower middle income;2013;22,4;8666,910636;87.4;80.3;99.5;282,39;69707;6;7,7358E+15;8,54795E+15;;278494442,8;667395587,6;541099696,3;461941280,1;538058719,9;0,725273;0,062851;37149;6
Bhutan;BTN;South Asia;Lower middle income;2014;30,3;9323,39449;91.4;86.4;99.5;340,713;70049;6;7,7358E+15;8,54795E+15;;27419201,94;670640444,3;551675363,3;461850396,9;538149603,1;0,733139;0,062082;37918;6
Bhutan;BTN;South Asia;Lower middle income;2015;39,8;10213,81396;95.4;92.6;99.7;376,361;70343;6;7,7358E+15;8,54795E+15;;269546513,9;674120801,8;563326843,3;461707031,6;538292968,4;0,740618;0,061322;38678;6
Bhutan;BTN;South Asia;Lower middle income;2016;46,5;11273,28238;99.3;99.0;99.9;220,481;70602;6;7,7358E+15;8,54795E+15;;264632300,4;677742403,1;576252965,1;461481067,5;538518932,5;0,747866;0,060572;39428;6
Bhutan;BTN;South Asia;Lower middle income;2017;54,3;11677,41427;97.7;96.8;99.1;221,48;70847;6;57;75;67;258193811,9;683439508,6;583666795;461647676,4;538352323,6;0,754335;0,059833;40167;6
Bhutan;BTN;South Asia;Lower middle income;2018;63,5;11969,5615;100.0;99.9;100.0;142,177;71129;6;7,7358E+15;8,54795E+15;;250023362,7;691310007,5;586666298,1;462236659,6;537763340,4;0,759759;0,059105;40895;6
Bhutan;BTN;South Asia;Lower middle income;2019;74,1794;12909,10098;100.0;100.0;100.0;114,719;71391;6;7,7358E+15;8,54795E+15;;241635330,5;699085018,3;592796512,7;462801294,4;537198705,6;0,764824;0,058388;41612;6
Bhutan;BTN;South Asia;Lower middle income;2020;76,8508;12475,048;100.0;100.0;100.0;41,4153;71609;6;7,7358E+15;8,54795E+15;;233734542,3;706085407,1;601800505,5;463370415,3;536629584,7;0,770006;0,057684;42316;6
Bhutan;BTN;South Asia;Lower middle income;2021;85,6369;13458,81266;100.0;100.0;100.0;36,4566;71815;6;7,7358E+15;8,54795E+15;;226702465,6;712031146,1;612663882,4;463934117,6;536065882,4;0,775442;0,056992;43008;6
Bhutan;BTN;South Asia;Lower middle income;2022;86,8403;15063,81057;100.0;100.0;100.0;63,1824;72229;6;6,39E+14;7,92E+14;72,09999847;220389,0439;717153414,4;624575417,7;464486486,3;535513513,7;0,780914;0,056314;43686;6
Bolivia;BOL;Latin America & Caribbean;Lower middle income;2012;35,34;5866,984142;90.4;72.2;99.2;110,983;66705;6;92;97;94;336999861,3;607689737,9;553104008,1;495574709,6;504425290,4;10,515807;0,032685;67315;6
Bolivia;BOL;Latin America & Caribbean;Lower middle income;2013;36,99;6589,671455;89.5;68.5;99.5;144,251;67021;6;7,7358E+15;8,54795E+15;;333429034,1;610995583,2;555753827;495727962,3;504272037,7;10,682608;0,032301;67699;6
Bolivia;BOL;Latin America & Caribbean;Lower middle income;2014;34,6016;7047,201529;90.0;70.3;99.3;159,263;67163;6;7,7358E+15;8,54795E+15;;329798900,6;614525672,4;556754270,3;495885016;504114984;10,848888;0,031953;68047;6
Bolivia;BOL;Latin America & Caribbean;Lower middle income;2015;37,4868;7152,04465;91.5;74.3;99.5;164,281;67318;6;89;97;92;326203561,5;618000754,4;557956840,4;49604315,32;50395684,68;11,014705;0,031607;68393;6
Bolivia;BOL;Latin America & Caribbean;Lower middle income;2016;39,6975;7547,903768;91.8;74.9;99.5;257,235;67628;6;7,7358E+15;8,54795E+15;;322772200,9;621216939,7;560108593,7;496203539,5;503796460,5;11,18002;0,031262;68738;6
Bolivia;BOL;Latin America & Caribbean;Lower middle income;2017;43,8323;8510,266856;91.8;74.8;99.4;334,958;67701;6;7,7358E+15;8,54795E+15;;319477327,8;6242532,838;562693883,8;496371441,3;503628558,7;11,344587;0,00003092;69,08;6
Bolivia;BOL;Latin America & Caribbean;Lower middle income;2018;44,2861;8952,587853;92.8;77.6;99.5;438,026;67748;6;7,7358E+15;8,54795E+15;;316221466;627195359,1;565831749,6;496546165,4;503453834,6;11,508368;0,030575;69425;6
