Country_Name,Country_Code,Region,Income_Group,Year,Internet_Users,GDP_Per_Capita,Electricity_Access,Electricity_Access_Rural,Electricity_Access_Urban,Broadband_Subscriptions,Life_Expectancy,Sec_Edu_Duration,Literacy_Female,Literacy_Male,Literacy_Total,Pop_0_14,Pop_15_64,Pop_65_Above,Pop_Female,Pop_Male,Pop_Total,Pop_Rural,Pop_Urban,Secondary_Education,clusters
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2014,75.0,17563.61224543851,100.0,100.0,100.0,1970.76,71116.0,7,100.0,100.0,100.0,230824332.493211,712018299.395149,571573681.116396,516269001.648611,483730998.351389,9.535079,0.045578,54422.0,7.0,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2015,77.0,15075.2726347911,100.0,100.0,100.0,1947.59,71451.0,7,100.0,100.0,100.0,234529342.704953,707521032.313631,579496249.814157,515607642.894128,484392357.105872,9.649341,0.045286,54714.0,7.0,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2016,78.2,14535.8020210633,100.0,100.0,100.0,1827.71,72004.0,7,100.0,100.0,100.0,237644384.698353,702891585.164324,594640301.373228,514509605.785238,485490394.214762,9.757812,0.044979,55021.0,7.0,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2017,79.0,14315.92964310603,100.0,100.0,100.0,1810.92,72248.0,7,100.0,100.0,100.0,239150145.766526,699448498.293551,614013559.399226,513057569.592403,486942430.407597,9.854033,0.044657,55343.0,7.0,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2018,79.8,15282.99952322981,100.0,100.0,100.0,1883.42,72.76,7,7735804398740220.0,8547946143266630.0,,237619094.314226,698692138.262529,63688767.423245,511845622.192109,488154377.807891,9.939771,4.432e-05,55.68,7.0,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2019,81.1,16675.31793615578,100.0,100.0,100.0,1921.78,73102.0,7,100.0,100.0,100.0,235467769.812991,69825581.884135,662764113.456588,511129397.975862,488870602.024138,10.024283,0.043969,56031.0,7.0,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2020,84.6,15163.57033272823,100.0,100.0,100.0,1959.86,66868.0,7,7735804398740220.0,8547946143266630.0,,233899641.809398,697266672.756005,688336854.345971,510862790.508096,489137209.491904,10.093121,0.043603,56397.0,7.0,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2021,86.0,20111.37569521088,100.0,100.0,100.0,2008.57,69366.0,7,7735804398740220.0,8547946143266630.0,,231453170.471012,69708000.115884,714668283.701474,510625030.106882,489374969.893118,10.13775,0.043224,56776.0,7.0,0
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2022,88.0,22552.11493787903,100.0,100.0,100.0,2036.56,73488.0,7,7735804398740220.0,8547946143266630.0,,227976026.739958,696758832.959182,752651403.008595,510283911.966077,489716088.033923,10.141756,4.283e-05,57.17,7.0,0
Bahrain,BHR,Middle East & North Africa,High income,2012,88.0,56712.56926561531,100.0,100.0,100.0,2428.56,79081.0,6,7735804398740220.0,8547946143266630.0,,198728030.762072,778244401.271723,230275679.662058,373018894.140687,626981105.859313,1.208964,0.011238,88762.0,6.0,0
Bahrain,BHR,Middle East & North Africa,High income,2013,90.0,56310.31174581892,100.0,100.0,100.0,2386.69,79246.0,6,7735804398740220.0,8547946143266630.0,,197594978.694769,777848127.947515,245568933.577155,37495694.808237,62504305.191763,1.253191,0.011165,88835.0,6.0,0
Bahrain,BHR,Middle East & North Africa,High income,2014,90.5031,54299.05646132279,100.0,100.0,100.0,2190.44,79328.0,6,7735804398740220.0,8547946143266630.0,,203305333.138337,770440675.538981,262539913.226817,381658805.893752,618341194.106248,1.314562,0.011085,88915.0,6.0,0
Bahrain,BHR,Middle East & North Africa,High income,2015,93.4783,48034.24688805034,100.0,100.0,100.0,1847.49,79405.0,6,7735804398740220.0,8547946143266630.0,,205087796.152302,769024568.320374,258876355.273245,381688022.487497,618311977.512503,1.370322,0.011001,88999.0,6.0,0
Bahrain,BHR,Middle East & North Africa,High income,2016,98.0,47428.90189076494,100.0,100.0,100.0,1625.52,79557.0,6,7735804398740220.0,8547946143266630.0,,200882901.838551,773742239.109572,253748590.518773,374953046.405191,625046953.594809,1.423726,,89.09,6.0,0
Bahrain,BHR,Middle East & North Africa,High income,2017,95.8781,50184.50057673013,100.0,100.0,100.0,1310.15,79689.0,6,7735804398740220.0,8547946143266630.0,,197793852.205979,77608595.170699,261201960.870313,369528912.040864,630471087.959136,1.501116,0.010814,89186.0,6.0,0
Bahrain,BHR,Middle East & North Africa,High income,2018,98.6447,51993.13078186518,100.0,100.0,100.0,843.4419999999999,79857.0,6,7735804398740220.0,8547946143266630.0,,198433119.628372,773842993.458645,277238869.129833,371431433.102412,628568566.897588,1.503091,0.010713,89287.0,6.0,0
Bahrain,BHR,Middle East & North Africa,High income,2019,99.7015,56599.52143644114,100.0,100.0,100.0,949.013,80019.0,6,7735804398740220.0,8547946143266630.0,,201004529.604647,76895078.686694,300446835.284136,375173911.316839,624826088.683161,1.483756,0.010606,89394.0,6.0,0
Bahrain,BHR,Middle East & North Africa,High income,2020,99.671,53436.03169997117,100.0,100.0,100.0,1018.24,79174.0,6,7735804398740220.0,8547946143266630.0,,198945840.303639,768265235.048484,327889246.478774,376894793.729523,623105206.270477,1.472204,0.010494,89506.0,6.0,0
Bahrain,BHR,Middle East & North Africa,High income,2021,100.0,54954.67578955323,100.0,100.0,100.0,1650.58,78.76,6,7735804398740220.0,8547946143266630.0,,192911533.673578,772446859.974956,346416063.514661,379995125.732139,620004874.267861,1.504365,0.010378,89622.0,6.0,0
Bahrain,BHR,Middle East & North Africa,High income,2022,100.0,61562.14148378226,100.0,100.0,100.0,1800.26,79246.0,6,96.0,99.0,98.0,190789580.940866,774220895.374444,349895236.846893,380271256.206561,619728743.793439,1.524693,0.010257,89743.0,6.0,0
Bangladesh,BGD,South Asia,Lower middle income,2012,5.0,3434.278150904474,65.5,53.8,90.6,38.7219,69554.0,7,54.0,62.0,58.0,330265015.658096,624844425.603217,448905587.386876,504569404.358811,495430595.641189,155.070101,0.068007,31993.0,7.0,0
Bangladesh,BGD,South Asia,Lower middle income,2013,6.63,3691.104311021167,61.5,48.6,88.0,97.4448,69565.0,7,58.0,64.0,61.0,324236999.110096,629494570.158261,462684307.316426,505484078.186856,494515921.813144,156.532141,0.067238,32762.0,7.0,0
Bangladesh,BGD,South Asia,Lower middle income,2014,11.9,3972.506477334905,62.4,48.1,90.7,195.814,69986.0,7,58.0,64.0,61.0,318063072.462316,634371252.223876,475656753.138087,50639892.672885,49360107.327115,157.964929,0.066465,33535.0,7.0,0
Bangladesh,BGD,South Asia,Lower middle income,2015,12.9,4212.235780894276,74.0,63.8,93.6,306.992,70491.0,7,62.0,68.0,65.0,311823407.663365,639150578.117155,490260142.194805,507300233.985169,492699766.014831,159.383179,0.065692,34308.0,7.0,0
Bangladesh,BGD,South Asia,Lower middle income,2016,18.1,4579.13228682862,75.9,66.1,94.0,409.944,71.09,7,70.0,76.0,73.0,305660498.794143,643617117.778247,507223834.276104,508173267.889102,491826732.110898,160.811932,0.064917,35083.0,7.0,0
Bangladesh,BGD,South Asia,Lower middle income,2017,21.5,4882.606926156391,88.0,81.6,99.5,450.131,71788.0,7,70.0,76.0,73.0,300763108.025382,646648001.467869,525888905.067487,508442166.765328,491557833.234672,162.186147,0.064142,35858.0,7.0,0
Bangladesh,BGD,South Asia,Lower middle income,2018,25.6,5490.158818651793,86.9,81.3,96.6,492.462,72567.0,7,71.0,77.0,74.0,297445382.083272,647973177.686173,545814402.305543,508136122.464994,491863877.535006,163.523103,0.063368,36632.0,7.0,0
Bangladesh,BGD,South Asia,Lower middle income,2019,30.4,6047.124015041252,92.2,88.9,97.8,490.289,72806.0,7,72.0,77.0,75.0,294761618.478294,648612797.816401,566255837.053046,507848605.436362,492151394.563638,164.913055,0.062595,37405.0,7.0,0
Bangladesh,BGD,South Asia,Lower middle income,2020,36.1091,6640.584373310621,96.2,95.2,97.8,604.5060000000001,71968.0,7,72.0,78.0,75.0,292584546.885536,649064095.313604,5835135.780086,507637685.460412,492362314.539588,166.298024,0.061823,38177.0,7.0,0
Bangladesh,BGD,South Asia,Lower middle income,2021,38.9174,7441.069139612541,99.0,98.5,99.7,664.2470000000001,72381.0,7,74.0,79.0,76.0,290745008.042507,649516858.651805,597381333.056883,50749788.312702,49250211.687298,167.658854,0.061054,38946.0,7.0,0
Bangladesh,BGD,South Asia,Lower middle income,2022,41.6152,8450.549025339436,99.4,99.3,100.0,717.02,73698.0,7,7735804398740220.0,8547946143266630.0,,287700900.252928,650947523.228864,613515765.182076,507633821.050564,492366178.949436,169.384897,0.060289,39711.0,7.0,0
Barbados,BRB,Latin America & Caribbean,High income,2012,71.2,17936.99372597456,100.0,100.0,100.0,2415.13,76099.0,5,7735804398740220.0,8547946143266630.0,,198730760.550666,679879034.078086,121390205.371248,52184243.404661,47815756.595339,0.276938,0.068447,31553.0,5.0,0
Barbados,BRB,Latin America & Caribbean,High income,2013,71.8,18004.66912029931,100.0,100.0,100.0,2441.72,76275.0,5,7735804398740220.0,8547946143266630.0,,196735274.521456,67957430.716871,123690418.309834,52163938.559055,47836061.440945,0.277665,0.068571,31429.0,5.0,0
Barbados,BRB,Latin America & Caribbean,High income,2014,71.9,17752.51772407045,100.0,100.0,100.0,2792.55,76476.0,5,7735804398740220.0,8547946143266630.0,,194463405.521146,679205526.894391,126331067.584463,521447971.603892,478552028.396108,0.278348,0.068672,31328.0,5.0,0
Barbados,BRB,Latin America & Caribbean,High income,2015,72.0,17804.74900383665,100.0,100.0,100.0,2805.44,76.65,5,7735804398740220.0,8547946143266630.0,,19184200.150543,678941897.559052,129216100.935517,521251657.765511,478748342.234489,0.27899,0.068751,31249.0,5.0,0
Barbados,BRB,Latin America & Caribbean,High income,2016,72.2,18013.67344159051,100.0,100.0,100.0,3107.57,76815.0,5,7735804398740220.0,8547946143266630.0,,189089673.548583,67887946.065326,132030865.798156,521071399.192409,478928600.807591,0.279598,0.068807,31193.0,5.0,0
Barbados,BRB,Latin America & Caribbean,High income,2017,72.3,17898.89945512744,100.0,100.0,100.0,3188.77,76936.0,5,7735804398740220.0,8547946143266630.0,,186586049.234218,678255422.581209,135158528.184573,520896166.983735,479103833.016265,0.280171,0.068841,31159.0,5.0,0
Barbados,BRB,Latin America & Caribbean,High income,2018,72.4,18551.16864911292,100.0,100.0,100.0,3182.63,77067.0,5,7735804398740220.0,8547946143266630.0,,184394598.705784,676793351.157153,138812050.137063,520726016.173275,479273983.826725,0.280711,0.068853,31147.0,5.0,0
Barbados,BRB,Latin America & Caribbean,High income,2019,72.6,18760.37001299376,100.0,100.0,100.0,3798.02,77257.0,5,7735804398740220.0,8547946143266630.0,,182400896.135416,674642390.405661,142956713.458923,520570256.074706,479429743.925293,0.281207,0.068842,31158.0,5.0,0
Barbados,BRB,Latin America & Caribbean,High income,2020,72.6766,15824.49106614,100.0,100.0,100.0,4543.87,77393.0,5,7735804398740220.0,8547946143266630.0,,180613635.879559,67167676.021839,147709603.902051,520399578.270269,479600421.729731,0.281698,0.068809,31191.0,5.0,0
Barbados,BRB,Latin America & Caribbean,High income,2021,74.8596,15683.8847128096,100.0,100.0,100.0,3635.13,77571.0,5,7735804398740220.0,8547946143266630.0,,179002752.116365,668376180.459442,152621067.424193,520260715.159119,479739284.840881,0.282147,0.068754,31246.0,5.0,0
Barbados,BRB,Latin America & Caribbean,High income,2022,76.2053,19786.3615156208,100.0,100.0,100.0,3748.43,77706.0,5,7735804398740220.0,8547946143266630.0,,177254018.518125,665758116.733612,156987864.748263,520358320.611228,479641679.388772,0.282318,0.068676,31324.0,5.0,0
Belarus,BLR,Europe & Central Asia,Upper middle income,2012,46.91,18114.75086067073,95.6,89.7,97.5,2675.5,719658536585366.0,7,7735804398740220.0,8547946143266630.0,,15269320.711927,709909034.339942,137397758.540787,53533591.663684,46466408.336316,9.446836,0.024303,75697.0,7.0,0
Belarus,BLR,Europe & Central Asia,Upper middle income,2013,54.17,19014.0529737697,96.2,90.7,97.9,2943.48,724707317073171.0,7,7735804398740220.0,8547946143266630.0,,155795955.666957,705764717.728536,138439326.604506,535244301.518989,464755698.481011,9.443211,0.023801,76199.0,7.0,0
Belarus,BLR,Europe & Central Asia,Upper middle income,2014,59.0163,19037.82095305986,96.8,91.9,98.3,2833.77,729707317073171.0,7,7735804398740220.0,8547946143266630.0,,15874273.537951,700684624.749577,140572639.870913,535034332.315532,464965667.684468,9.448515,0.023307,76693.0,7.0,0
Belarus,BLR,Europe & Central Asia,Upper middle income,2015,62.2304,18133.56962888884,97.4,93.1,98.6,3060.41,736243902439025.0,7,7735804398740220.0,8547946143266630.0,,161689482.974754,695172848.567025,143137668.458221,534728026.769277,465271973.230723,9.461076,0.022819,77181.0,7.0,0
Belarus,BLR,Europe & Central Asia,Upper middle income,2016,71.113,17832.47788558147,98.0,94.7,99.0,3229.3,738268292682927.0,7,7735804398740220.0,8547946143266630.0,,164679233.905532,689918011.391333,145402754.703135,534395024.014474,465604975.985526,9.469379,0.022339,77661.0,7.0,0
Belarus,BLR,Europe & Central Asia,Upper middle income,2017,74.4364,18413.71273771971,98.7,96.6,99.3,3331.25,741292682926829.0,7,7735804398740220.0,8547946143266630.0,,167137340.186406,684886180.343404,14797647.947019,534185942.842664,465814057.157336,9.458989,0.021866,78134.0,7.0,0
Belarus,BLR,Europe & Central Asia,Upper middle income,2018,79.1299,20026.03066986994,99.3,98.2,99.7,3377.12,741756097560976.0,7,7735804398740220.0,8547946143266630.0,,168691642.464038,68079682.439857,150511533.137392,533986966.920256,466013033.079744,9.438785,0.021405,78595.0,7.0,0
Belarus,BLR,Europe & Central Asia,Upper middle income,2019,82.7892,22301.57668863763,100.0,100.0,100.0,3407.24,742268292682927.0,7,100.0,100.0,100.0,169734318.649001,676546230.933346,153719450.417652,533808351.933459,466191648.066541,9.419758,0.020956,79044.0,7.0,0
Belarus,BLR,Europe & Central Asia,Upper middle income,2020,85.0879,24872.33989937106,100.0,100.0,100.0,3481.52,724572195121951.0,7,7735804398740220.0,8547946143266630.0,,170467976.281325,672194165.637181,157337858.081494,533865457.861795,466134542.138205,9.379952,0.020517,79483.0,7.0,0
Belarus,BLR,Europe & Central Asia,Upper middle income,2021,86.8884,27611.18011351555,100.0,100.0,100.0,3500.98,723706829268293.0,7,7735804398740220.0,8547946143266630.0,,170730697.578141,668571610.783922,160697691.637937,534030001.623544,465969998.376456,9.302585,,79.91,7.0,0
Belarus,BLR,Europe & Central Asia,Upper middle income,2022,89.5073,28429.49488145341,100.0,100.0,100.0,3406.72,731114634146342.0,7,7735804398740220.0,8547946143266630.0,,16959852.885083,665333622.144506,165067849.004664,534040223.101204,465959776.898796,9.228071,0.019674,80326.0,7.0,0
Belgium,BEL,Europe & Central Asia,High income,2012,80.72,42483.52506667878,100.0,100.0,100.0,3323.88,803853658536585.0,6,7735804398740220.0,8547946143266630.0,,169817145.468502,655288562.215249,174894292.316249,50871085.691691,49128914.308309,11.106932,0.002256,97744.0,6.0,0
Belgium,BEL,Europe & Central Asia,High income,2013,82.1702,43864.12041968382,100.0,100.0,100.0,3430.85,805878048780488.0,6,7735804398740220.0,8547946143266630.0,,16988535.946602,652910824.069226,177203816.464754,508627654.011424,491372345.988576,11.159407,0.002211,97789.0,6.0,0
Belgium,BEL,Europe & Central Asia,High income,2014,85.0012,45147.64295340567,100.0,100.0,100.0,3578.2,812878048780488.0,6,7735804398740220.0,8547946143266630.0,,169983431.933238,650395058.250497,179621509.816265,508526493.655107,491473506.344893,11.209057,0.002167,97833.0,6.0,0
Belgium,BEL,Europe & Central Asia,High income,2015,85.0529,46071.91488949602,100.0,100.0,100.0,3654.92,809926829268293.0,6,7735804398740220.0,8547946143266630.0,,169932652.552348,648430252.778753,181637094.668899,508018565.126319,491981434.873681,11.274196,0.002124,97876.0,6.0,0
Belgium,BEL,Europe & Central Asia,High income,2016,86.5165,48414.55180656812,100.0,100.0,100.0,3768.13,814390243902439.0,6,7735804398740220.0,8547946143266630.0,,169825718.062522,646607620.134318,18356666.180316,507625543.780388,492374456.219612,11.331422,0.002081,97919.0,6.0,0
Belgium,BEL,Europe & Central Asia,High income,2017,87.6797,50256.06317727839,100.0,100.0,100.0,3849.11,814926829268293.0,6,7735804398740220.0,8547946143266630.0,,169724637.381153,644426328.280277,18584903.433857,507543919.174304,492456080.825696,11.375158,0.002039,97961.0,6.0,0
Belgium,BEL,Europe & Central Asia,High income,2018,88.6473,52466.7330784599,100.0,100.0,100.0,3940.07,815951219512195.0,6,7735804398740220.0,8547946143266630.0,,169466264.692847,642447525.310394,188086209.996758,507345427.780081,492654572.219919,11.427054,0.001999,98001.0,6.0,0
Belgium,BEL,Europe & Central Asia,High income,2019,90.2754,56712.46957197816,100.0,100.0,100.0,3995.18,819951219512195.0,6,7735804398740220.0,8547946143266630.0,,168907407.765187,640794211.416653,19029838.081816,507080559.113531,492919440.886469,11.48898,0.001959,98041.0,6.0,0
Belgium,BEL,Europe & Central Asia,High income,2020,91.5264,56120.09584204655,100.0,100.0,100.0,4102.4,806951219512195.0,6,7735804398740220.0,8547946143266630.0,,168003901.523617,639755896.544114,19224020.193227,506786506.120481,493213493.879519,11.538604,192100000.000001,98079.0,6.0,0
Belgium,BEL,Europe & Central Asia,High income,2021,92.7887,61873.96495518925,100.0,100.0,100.0,4302.18,81790243902439.0,6,7735804398740220.0,8547946143266630.0,,166827638.797465,638651840.723626,194520520.478909,506905114.268242,493094885.731758,11.586195,0.001883,98117.0,6.0,0
Belgium,BEL,Europe & Central Asia,High income,2022,94.0078,69456.86982045602,100.0,100.0,100.0,4356.57,816975609756098.0,6,7735804398740220.0,8547946143266630.0,,165296792.082338,637031280.332457,197671927.585206,507155410.408338,492844589.591662,11.68021,184699999.999999,98153.0,6.0,0
Belize,BLZ,Latin America & Caribbean,Upper middle income,2012,31.0,9266.091461456983,90.9,85.7,97.2,298.223,73245.0,6,7735804398740220.0,8547946143266630.0,,339833260.569235,6203986.675199,39768071.910865,49823571.979642,50176428.020358,0.334414,0.054754,45246.0,6.0,0
Belize,BLZ,Latin America & Caribbean,Upper middle income,2013,33.6,9514.403542855429,91.1,85.9,97.4,289.79,73666.0,6,7735804398740220.0,8547946143266630.0,,332557145.658862,627488459.635802,399543947.053365,497813398.277649,502186601.722351,0.341627,0.054718,45282.0,6.0,0
Belize,BLZ,Latin America & Caribbean,Upper middle income,2014,38.7,9489.94683154866,91.5,86.4,97.6,283.73,73311.0,6,7735804398740220.0,8547946143266630.0,,325414669.446654,634305612.277798,402797182.755483,497443554.719966,502556445.280034,0.348923,0.054665,45335.0,6.0,0
